hotttness,key,mode,fade_out,fade_in,danceability,duration,energy,loudness,tempo,time_signature,year,artist_hotttness,analysis_sample_rate
,0.688,0.0,0.9356287451374922,0.0013314020062546465,0.0,285.41342,0.0,-16.301,182.261,1.18,0,0.21660646489226862,22050
0.0,5.124,0.624,0.9718793172737483,0.0,0.0,261.74649,0.0,-6.6,114.786,4.0,0,0.29908830573843337,22050
,6.003,0.0,1.0000011815224075,0.0,0.0,228.51873,0.0,-2.979,90.216,4.0,0,0.0,22050
,1.388,0.64,1.0000026081830145,0.0027596258990554086,0.0,118.85669,0.0,-9.412,121.423,0.0,0,0.3337935308430428,22050
0.38293509007501925,0.0,0.724,0.9471849879805007,0.0012762527525814703,0.0,160.62649,0.0,-6.94,131.074,0.036,2005,0.6282464191914875,22050
0.5445771023940188,0.0,0.465,0.9619762541298436,0.0,0.0,274.1024,0.0,-10.03,152.077,2.8499999999999996,2000,0.47853220045706946,22050
0.37598430150044215,4.744,0.678,0.9658487188600554,0.0,0.0,269.06077,0.0,-10.925,150.049,2.04,0,0.44859380261178367,22050
0.26586104921065007,4.59,0.699,0.9435439484867457,0.001269611318518083,0.0,134.68689,0.0,-11.197,106.218,3.8,0,0.36221895681539285,22050
0.4072330149011048,2.415,0.4,0.9690680498231853,0.006278049558923218,0.0,68.49261,0.0,-12.919,142.666,2.78,2004,0.47788930391586204,22050
,0.182,0.396,0.9874327608095597,0.0005629222481720197,0.0,387.26485,0.0,-8.304,84.015,3.0,0,0.37231499597754764,22050
,0.0,0.0,0.9560826721774118,0.0003132107164420209,0.0,287.34649,0.0,-11.47,88.627,0.116,0,0.4141964814069906,22050
,0.096,0.331,0.9474245672341304,0.019422180362630815,0.0,214.90893,0.0,-29.51,93.633,3.085,0,0.4358082848637359,22050
0.450992311636255,3.303,0.0,0.9436859042392671,0.0021718478837742207,0.0,250.01751,0.0,-5.569,165.621,0.0,1987,0.42865098878987407,22050
,0.09,0.275,0.9643402844408792,0.0019911150099772177,0.0,173.26975,0.0,-8.243,103.546,0.0,0,0.2480246869211474,22050
0.2623089972119452,3.648,0.747,0.9712773507619665,0.009311208811663535,0.0,232.51546,0.0,-15.497,104.346,0.0,0,0.4636738694438821,22050
,0.0,0.0,0.969720549612407,0.001150779746391064,0.0,209.42322,0.0,-3.161,161.033,0.807,0,0.5924394855278091,22050
0.462387119587469,8.481,0.587,0.9876733773367137,0.0006809842384466696,0.0,259.91791,0.0,-6.066,91.988,4.715,2009,0.3807564155734675,22050
0.26586104921065007,5.590000000000001,0.0,0.9788197928604264,0.0013848239420089737,0.0,259.23873,0.0,-9.654,144.026,3.872,0,0.3863121306001651,22050
,0.0,0.677,0.955638596859295,0.0019508500229551836,0.0,183.50975,0.0,-16.968,120.423,2.288,1956,0.3977756543226217,22050
,0.0,0.273,0.9788827246691884,0.0009842163522065953,0.0,339.35628,0.0,-4.876,104.821,4.0,0,0.6655766191588914,22050
0.41504977231582957,8.679,0.0,0.9777920249492369,0.0021682683512818405,0.0,175.25506,0.0,-14.585,162.38,4.0,0,0.45873080635884184,22050
0.5367888864406624,0.0,0.0,0.9880447843521317,0.008574763197877524,0.0,861.83138,0.0,-20.288,81.302,4.0,0,0.46296398721197823,22050
0.0,0.0,0.857,0.999995441393579,0.002637479429288525,0.0,92.13342,0.0,-26.045,84.462,0.0,0,0.2582756159529409,22050
,3.6,0.0,0.9634163990099676,0.009095844009498174,0.0,223.39873,0.0,-14.472,102.399,4.0,1991,0.41005362267597006,22050
0.5142983312649133,0.0,0.08,0.9860458165021606,0.012933002948301527,0.0,222.14485,0.0,-10.031,109.062,4.0,1990,0.45385026533052464,22050
0.45404276609111616,0.848,0.253,0.9652737497947576,0.0,0.0,196.23138,0.0,-9.311,183.048,0.0,2009,0.4957293589457067,22050
0.42409081096743817,1.2240000000000002,0.0,0.9648923234123086,0.0019446021941219764,0.0,186.67057,0.0,-21.091,86.71,1.984,0,0.3475475805256747,22050
0.0,6.504,0.691,0.941995633853737,0.0005471058762912353,0.0,248.58077,0.0,-10.007,122.99,3.0,0,0.0,22050
,1.34,0.324,0.9428235334920724,0.0,0.0,183.95383,0.0,-13.757,105.291,0.0,0,0.3135007553703385,22050
,0.0,0.0,0.9746391024026457,0.0028175714215125554,0.0,286.77179,0.0,-11.596,201.459,1.94,0,0.24154581836329983,22050
,4.328,0.58,0.9550900839083317,0.001479812972780426,0.0,170.29179,0.0,-11.314,153.802,0.0,1972,0.49638114568159253,22050
,0.402,0.0,0.976058273463282,0.0,0.0,312.99873,0.0,-12.589,164.33,0.0,2003,0.3482300267229022,22050
0.0,0.792,0.554,0.9531617079592303,0.0008409359160529423,0.0,293.72036,0.0,-17.448,124.513,2.379,0,0.40650824851981693,22050
0.0,4.962,0.645,0.9451288941724871,0.0017787289079486135,0.0,193.95873,0.0,-14.477,100.922,1.456,2004,0.41712458371887273,22050
0.0,1.106,0.555,0.9694425258530559,0.0,0.0,131.44771,0.0,-9.771,108.829,0.26,0,0.3508035740686485,22050
0.0,0.928,0.0,0.984829449041308,0.015857495679561632,0.0,140.56444,0.0,-11.616,100.869,2.778,0,0.3200869267523748,22050
0.27045497911567046,0.12,0.0,0.9514293252122539,0.0,0.0,206.99383,0.0,-5.435,40.027,0.0,2008,0.36366811024462387,22050
0.0,6.181,0.89,0.989491154157091,0.0026676482811921905,0.0,266.52689,0.0,-15.175,98.8,2.8649999999999998,0,0.3722985729468398,22050
0.2998774882739778,1.127,0.392,0.9321060922612174,0.0016773414716068644,0.0,121.02485,0.0,-9.652,148.264,0.0,0,0.0,22050
0.4137398358601097,0.22,0.0,0.9775992690824519,0.0,0.0,135.52281,0.0,-6.6,191.063,0.0,0,0.5542914890128156,22050
0.600471580614151,0.0,0.246,0.9869993300929536,0.0007550117140541292,0.0,316.55138,0.0,-7.43,95.863,3.728,2010,0.5172592831380602,22050
,1.356,0.278,0.962912817264497,0.0,0.0,375.48363,0.0,-3.506,137.976,4.0,0,0.0,22050
0.0,0.15000000000000002,0.317,0.9879767791620391,0.0,0.0,569.20771,0.0,-17.647,96.598,4.6690000000000005,2002,0.30454771337183484,22050
,3.03,0.575,0.9459829259953406,0.0,0.0,193.38404,0.0,-6.016,112.897,0.201,2004,0.38714650165246794,22050
0.0,0.324,0.535,0.9748758423509367,0.0008005429218776394,0.0,221.09995,0.0,-7.114,149.984,4.0,0,0.3028554195218622,22050
0.3016817567316363,4.008,0.547,0.9558303904641569,0.0,0.0,179.51302,0.0,-1.997,98.071,4.0,0,0.48133930857423185,22050
,0.0,0.0,0.9651510035023174,0.0,0.0,207.20281,0.0,-12.682,193.426,0.0,1971,0.36438492446826576,22050
,0.0,0.0,0.8827451815393091,0.0005512964151274489,0.0,384.54812,0.0,-15.73,183.94,6.482,2004,0.3949217306757754,22050
0.0,1.96,0.471,0.9576880708046152,0.0007799162511749193,0.0,183.35302,0.0,-8.688,210.253,0.0,2006,0.40503129793646875,22050
0.0,0.0,0.0,0.9649073197093534,0.0034597694897880098,0.0,138.44853,0.0,-12.665,169.822,0.0,0,0.2386963500981182,22050
,0.695,0.46,0.981845723634489,0.014013836913071986,0.0,147.06893,0.0,-6.854,160.067,4.0,0,0.28128421554929817,22050
,0.022,0.0,0.9879032014466287,0.0,0.0,347.61098,0.0,-4.988,133.891,4.0,0,0.399265149721187,22050
0.3277366831778408,3.8360000000000003,0.512,0.9707392813314615,0.0,0.0,154.53995,0.0,-6.923,118.02,0.156,1979,0.42935351499935154,22050
0.0,5.0329999999999995,0.729,0.9831559560994493,0.0008942003812766246,0.0,230.37342,0.0,-27.755,99.933,0.0,0,0.37693998444161575,22050
0.8701106316615405,9.361,0.745,0.9489415545163199,0.0,0.0,154.95791,0.0,-8.005,120.148,4.0,2009,0.5200496881789747,22050
0.0,5.229,0.604,0.9603887605788752,0.0009760273811172307,0.0,180.32281,0.0,-19.397,104.0,2.6189999999999998,1993,0.26622953991263976,22050
,5.0,0.837,0.9199808357271331,0.0013875088956664073,0.0,144.14322,0.0,-15.284,103.801,3.852,1998,0.45121923689083615,22050
0.26586104921065007,3.704,0.528,0.9507115472090454,0.0010144331087862182,0.0,277.002,0.0,-7.44,176.014,0.759,0,0.3067840169704845,22050
0.6421107312279805,3.88,0.0,0.9180012636654872,0.0,0.0,230.50404,0.0,-8.668,95.752,4.0,1998,0.5088131950100051,22050
,1.758,0.803,0.9294342844306617,0.0011595435052245365,0.0,182.83057,0.0,-6.172,106.671,0.0,1964,0.5338855364814937,22050
0.21508031850922793,1.572,0.0,0.9999992718036549,0.0006080439481058157,0.0,549.3024,0.0,-14.165,258.677,3.464,2008,0.406198747834107,22050
,2.688,0.303,1.0000022140429834,0.001490428935187348,0.0,185.18159,0.0,-13.91,100.552,1.316,2006,0.34875566790227436,22050
0.349166902124596,1.827,0.57,0.9807327644889794,0.0022509721385923546,0.0,202.57914,0.0,-8.374,124.019,0.0,2001,0.3425370031626706,22050
,2.208,0.063,1.0,0.0,0.0,207.882,0.0,-7.309,110.889,3.304,0,0.399265149721187,22050
0.2476897040472777,4.515000000000001,0.659,0.95329187439584,0.0009455477055119637,0.0,150.17751,0.0,-12.85,112.522,3.148,0,0.1903461623519362,22050
0.652097591230581,2.5200000000000005,0.0,0.9773727453450083,0.0,0.0,144.01261,0.0,-4.527,71.707,1.9,1999,0.5418889720336469,22050
,6.5889999999999995,0.0,0.9484707898973126,0.002058641729301281,0.0,170.50077,0.0,-13.086,157.67,3.276,0,0.3723565875336241,22050
,2.445,0.274,0.9565698519581589,0.0005792478212172453,0.0,215.7971,0.0,-10.308,93.017,2.048,0,0.0,22050
0.4072330149011048,0.426,0.215,0.9485936287225659,0.0005175820856543038,0.0,253.09995,0.0,-5.172,165.552,0.0,2007,0.5531688635836378,22050
,0.0,0.164,0.9999995406129188,0.0,0.0,348.29016,0.0,-13.916,227.247,0.731,0,0.43372103407545803,22050
0.4697124313189556,1.14,0.318,1.0000020025586205,0.0,0.0,184.76363,0.0,-7.467,127.937,0.448,0,0.5207841069422383,22050
0.26586104921065007,0.0,0.537,1.0000007618472968,0.0,0.0,328.14975,0.0,-6.032,99.993,4.45,2006,0.34384449941445117,22050
,4.95,0.0,0.922187186873761,0.0007639001669661343,0.0,231.70567,0.0,-8.753,73.411,0.848,0,0.4374645536949841,22050
,0.0,0.255,0.9304992267493966,0.0012060973811850672,0.0,203.96363,0.0,-5.735,110.875,3.128,0,0.5762019662804653,22050
,0.11699999999999999,0.518,0.921041502621921,0.02749770403657482,0.0,163.39546,0.0,-13.629,99.219,3.285,0,0.35549113602485716,22050
,6.813,0.527,0.9112551212150144,0.0,0.0,249.18159,0.0,-10.362,147.599,0.836,0,0.6426559611248466,22050
,3.68,0.0,0.9220036083099162,0.0015604800036491224,0.0,191.60771,0.0,-20.009,113.096,1.848,1983,0.4398438541325515,22050
,0.0,0.555,0.9670040298251952,0.03776457047968756,0.0,197.38077,0.0,-29.407,129.237,1.188,2000,0.491828704353138,22050
0.36727341580934564,1.5,0.525,0.943997122702803,0.0006275629883389304,0.0,189.6224,0.0,-11.21,74.55,0.0,0,0.3161559873970384,22050
0.42409081096743817,0.0,0.0,0.9641730701316416,0.0,0.0,203.65016,0.0,-14.897,195.824,2.344,1993,0.42062740133562165,22050
0.5543841211839374,5.614000000000001,0.0,0.9823120931084727,0.0012578431149811943,0.0,205.11302,0.0,-1.869,150.573,1.396,2001,0.41735105580296544,22050
0.3277366831778408,2.71,0.503,0.9999983979181705,0.000813688929167662,0.0,237.19138,0.0,-7.485,161.961,1.4549999999999998,0,0.301246881415998,22050
0.6068072928412985,5.432,0.654,0.9705195534483313,0.012379930034941403,0.0,379.32363,0.0,-10.519,89.965,1.971,2009,0.44384773879174966,22050
0.0,5.699999999999999,0.0,0.9816461687686259,0.0014687790974040888,0.0,247.14404,0.0,-6.276,126.855,0.0,0,0.37571165345897,22050
,4.488,0.476,0.9329667254169293,0.0011418484820036735,0.0,169.89995,0.0,-15.94,139.186,3.968,1997,0.3995000459203946,22050
0.26586104921065007,0.0,0.0,0.9950479262866838,0.0003209273762815654,0.0,912.97914,0.0,-13.025,70.608,0.61,0,0.3410821824524457,22050
0.4252783309117184,1.152,0.0,0.9556570988110672,0.0005368611723115304,0.0,158.32771,0.0,-3.495,87.872,0.0,2002,0.5043077259823238,22050
,0.088,0.171,0.9668811877995599,0.0014151730917913513,0.0,223.29424,0.0,-6.582,147.97,1.832,2002,0.41323788392454475,22050
,4.5360000000000005,0.574,0.941345508398616,0.0,0.0,139.78077,0.0,-11.34,100.229,1.494,0,0.29382744516554465,22050
,0.567,0.183,1.0000459769683536,0.022613161986242563,0.0,10.65751,0.0,-19.907,195.462,4.255,0,0.37217987785740625,22050
,5.31,0.625,0.9574228636988642,0.001668403674867097,0.0,228.362,0.0,-11.126,88.02,3.64,0,0.25680336879461524,22050
,3.879,0.0,0.9749810580797309,0.00996962364342558,0.0,274.23302,0.0,-10.665,93.976,4.0,0,0.40736477371133695,22050
0.5194485814940588,4.278,0.0,0.9528289685422479,0.011109033300729711,0.0,190.74567,0.0,-5.718,155.08,3.384,2003,0.556477414706974,22050
,0.084,0.429,1.000018839842499,0.014092202189189698,0.0,13.26975,0.0,-12.847,109.079,0.0,0,0.37206162812003885,22050
,1.56,0.0,0.9367278551330703,0.002515850390479169,0.0,93.80526,0.0,-9.68,136.915,5.663,0,0.6277651347772472,22050
0.42512465831305757,3.07,0.0,0.9922296374409217,0.0,0.0,282.38322,0.0,-6.022,94.31,2.082,2006,0.39345711137576006,22050
0.255077873063035,0.88,0.336,0.9679845778668347,0.0012197698170610444,0.0,226.2722,0.0,-9.344,124.693,3.22,2002,0.5167640302671827,22050
,0.268,0.24,0.968301613066097,0.0,0.0,397.00853,0.0,-17.865,0.0,3.0,0,0.2982275608907246,22050
0.30416950343527516,1.422,0.0,0.9219475424566901,0.003194428443545798,0.0,135.23546,0.0,-7.324,177.551,3.16,2008,0.528795206130862,22050
0.21508031850922793,2.758,0.521,0.9999994476336442,0.01548467017652524,0.0,434.49424,0.0,-10.787,150.407,2.408,0,0.44925387694771113,22050
0.2816730776478403,0.084,0.0,0.9882031046922052,0.0002613554496186733,0.0,275.48689,0.0,-3.545,130.683,0.0,0,0.4543626241556834,22050
,4.79,0.67,0.9999997655288851,0.011911132633822631,0.0,255.89506,0.0,-10.455,89.21,0.86,0,0.4158248857038078,22050
,2.8100000000000005,0.5,0.9999985946588604,0.006647263590000154,0.0,71.1571,0.0,-9.902,117.696,2.667,0,0.3096910090183806,22050
0.0,6.16,0.569,0.9610391110196079,0.015232086220377824,0.0,251.11465,0.0,-7.327,209.956,1.752,0,0.32600887327943756,22050
0.0,0.426,0.418,0.9688068770662411,0.0,0.0,270.00118,0.0,-10.034,136.021,2.028,0,0.35416895482890376,22050
0.6782216268937635,1.912,0.59,0.9999975499864026,0.0,0.0,81.6322,0.0,-6.103,158.016,1.149,0,0.4166101072230988,22050
,6.705,0.544,0.9854470111585403,0.0,0.0,192.44363,0.0,-4.919,177.972,0.0,0,0.35926026411845985,22050
0.48917400240575637,0.328,0.0,0.977574707929865,0.0,0.0,311.11791,0.0,-6.818,164.946,2.084,2009,0.3494763271978497,22050
,0.053,0.428,0.9716757829415648,0.0032737306936076764,0.0,178.38975,0.0,-24.106,100.329,0.292,1926,0.38284690149999745,22050
0.3725300393660796,7.839,0.739,0.946518099986722,0.0,0.0,133.98159,0.0,-9.498,123.006,2.114,2002,0.40924463861600635,22050
,1.316,0.0,0.9465370812329265,0.009922111003510575,0.0,235.2322,0.0,-8.892,164.972,3.0,0,0.3588450251644818,22050
,1.665,0.31,0.9184339763963181,0.0015848545968922332,0.0,232.82893,0.0,-7.875,86.164,2.204,0,0.3288260851657054,22050
,5.352,0.449,0.9517160003560137,0.0,0.0,233.58649,0.0,-7.473,80.521,3.0,2003,0.459189194680227,22050
0.5159636307203983,0.364,0.0,0.9685274391388802,0.0,0.0,231.94077,0.0,-3.387,161.739,1.368,2004,0.515325300572259,22050
,0.02,0.41,0.9642585358794806,0.00350959457286999,0.0,194.32444,0.0,-19.252,161.986,3.516,0,0.41589712845748655,22050
,0.0,0.667,1.0000008857530995,0.005891455075213245,0.0,417.72363,0.0,-13.52,65.901,4.005,0,0.3658223691365675,22050
0.48456252996792964,0.584,0.349,0.973109627030972,0.0012271944868545825,0.0,251.79383,0.0,-12.378,108.153,2.96,2010,0.39535279249535926,22050
,0.0,0.384,1.0000015444615051,0.0,0.0,187.76771,0.0,-6.09,144.002,0.764,2004,0.3778282154455152,22050
0.42744657148843085,3.696,0.615,0.9381467119938346,0.0010051542846715763,0.0,245.73342,0.0,-8.997,120.172,3.62,1993,0.37655698104593144,22050
0.42409081096743817,1.5839999999999999,0.0,0.9456584523094671,0.0008018968520490439,0.0,243.17342,0.0,-8.081,110.706,4.96,1993,0.4260093004837602,22050
0.3347065490692206,5.131,0.704,0.942996152323252,0.0009793188368755728,0.0,238.94159,0.0,-9.931,155.982,0.0,0,0.403032205296799,22050
0.39628912318039405,1.314,0.492,0.9724788470360365,0.002203433746198413,0.0,188.3424,0.0,-17.126,157.932,1.932,0,0.37565282400247096,22050
,0.0,0.22,0.9712398042813447,0.0011629406414886945,0.0,282.04363,0.0,-12.314,94.499,4.0,1987,0.5009463756707355,22050
0.26586104921065007,0.0,0.629,0.978099648043596,0.007067187692392421,0.0,229.51138,0.0,-9.698,119.336,0.46,0,0.36005330653898404,22050
0.0,0.478,0.74,0.9644523180141518,0.0008153519986545543,0.0,174.15791,0.0,-5.546,125.093,4.0,0,0.3437719451180466,22050
0.6403706648883718,2.58,0.579,0.9414465339385101,0.0004786091588086937,0.0,403.25179,0.0,-11.533,143.676,1.892,0,0.5455719612113675,22050
,0.84,0.0,0.9497818026318425,0.0,0.0,260.64934,0.0,-4.372,90.021,1.456,0,0.47676086709831694,22050
0.0,4.1850000000000005,0.0,0.9688702140481102,0.0003556155189702103,0.0,351.50322,0.0,-2.937,98.246,0.149,0,0.3301197135566966,22050
,1.584,0.0,0.9515683795316711,0.0020347186393110503,0.0,195.60444,0.0,-9.675,133.787,2.896,0,0.3467043918506348,22050
0.0,10.0,0.698,0.9230427127277125,0.000610098570074647,0.0,109.81832,0.0,-9.058,120.047,4.0,0,0.38067987361328043,22050
,0.0,0.0,0.9999887144512639,0.002316507372136218,0.0,33.67138,0.0,-14.431,61.618,2.924,0,0.2520805272058066,22050
0.5395397825789927,6.228,0.561,0.9782370167217461,0.0005127246727470687,0.0,312.05832,0.0,-13.016,103.995,0.0,0,0.7504265510189179,22050
0.2975771532188713,1.266,0.0,0.9128972165006805,0.0,0.0,101.58975,0.0,-14.966,71.478,7.0,0,0.41741046690001027,22050
,5.536,0.0,0.9219360433775423,0.0,0.0,183.74485,0.0,-4.26,103.142,3.284,2005,0.4608434825896651,22050
0.3135621142479342,0.585,0.0,0.9705553352398518,0.0,0.0,236.2771,0.0,-13.971,140.042,3.152,0,0.5204121100542216,22050
0.0,0.786,0.394,0.9859248047717661,0.0,0.0,237.92281,0.0,-9.868,150.958,4.0,2004,0.284260942741617,22050
,4.648,0.428,0.9942961046392267,0.0,0.0,771.89179,0.0,-5.221,119.291,1.26,0,0.4073442880394374,22050
0.0,2.16,0.507,0.9511868089180064,0.0011790813459517159,0.0,283.27138,0.0,-15.355,100.455,1.132,0,0.43948809906182723,22050
,5.779999999999999,0.0,0.924586610170573,0.0,0.0,216.29342,0.0,-10.477,96.037,3.74,0,0.399265149721187,22050
,0.0,0.0,0.9563760604924232,0.0007525628670430143,0.0,281.70404,0.0,-8.061,105.837,1.908,2004,0.4073442880394374,22050
,4.329,0.0,0.9387031611174158,0.002661689347732551,0.0,166.05995,0.0,-18.197,107.597,0.0,1967,0.44719972200380037,22050
0.0,0.008,0.235,0.933017295898416,0.0,0.0,359.52281,0.0,-13.443,169.797,0.201,0,0.372737613340037,22050
0.0,11.0,0.925,0.9556416296998048,0.0018697982039219397,0.0,171.67628,0.0,-8.473,208.567,0.0,2006,0.36221895681539285,22050
,0.0,0.568,0.9685517644938072,0.0009545051693532819,0.0,247.24853,0.0,-9.181,182.456,7.0,0,0.4349226453121121,22050
,1.2389999999999999,0.0,0.9711560591741559,0.008481073360309108,0.0,184.52853,0.0,-27.737,94.853,0.0,2005,0.35078789087528156,22050
0.39200877147130697,2.264,0.176,0.9352457221413603,0.015829758533219614,0.0,162.79465,0.0,-9.18,131.612,0.0,2006,0.39957965816802155,22050
,0.624,0.568,0.9220897630080586,0.0,0.0,165.40689,0.0,-6.393,139.009,0.0,2008,0.4585920249078077,22050
0.5109620440021506,2.0349999999999997,0.407,0.9270407512642961,0.0012618589379274764,0.0,202.08281,0.0,-6.424,117.142,4.0,0,0.4990183984153171,22050
0.4051157216913865,3.745,0.562,0.9799491992327739,0.000670432747479663,0.0,255.05914,0.0,-5.052,128.998,0.0,0,0.39410780419688507,22050
0.677773440021412,6.699,0.61,0.9715304799702928,0.0004730791071463819,0.0,183.90159,0.0,-12.289,187.176,0.0,1986,0.4765593789777819,22050
,1.302,0.352,0.9999990639222797,0.0,0.0,235.02322,0.0,-6.711,140.407,0.0,2001,0.3730604928119009,22050
,0.496,0.445,0.985455687101971,0.007124729830433316,0.0,477.49179,0.0,-27.621,85.06,3.528,0,0.34517431863973785,22050
0.48828987603734525,0.351,0.252,0.9803004229088746,0.00962369399712748,0.0,281.0771,0.0,-11.403,132.946,4.0,2005,0.5244494707134351,22050
,5.535,0.0,0.9435469589342989,0.0,0.0,101.642,0.0,-9.9,126.184,0.0,0,0.38065635952956267,22050
0.26586104921065007,2.3760000000000003,0.436,0.954735454535279,0.0009533720998941334,0.0,307.33016,0.0,-8.067,79.076,3.484,0,0.3196514586921026,22050
0.3347065490692206,2.151,0.0,0.9489090122953467,0.0012669625691663917,0.0,304.66567,0.0,-6.821,111.942,2.888,0,0.3649755953962232,22050
,0.0,0.0,0.9999923308570523,0.011407850134721278,0.0,31.29424,0.0,-13.287,56.216,0.0,0,0.27775367234636034,22050
0.4715782477005801,2.94,0.516,0.9213706334805688,0.002847988871391018,0.0,108.14649,0.0,-10.173,154.246,0.0,1967,0.44960808830900445,22050
0.7550682767153579,1.4140000000000001,0.441,0.9868243847674545,0.0,0.0,218.48771,0.0,-3.287,166.409,1.7429999999999999,2009,0.4549573948202216,22050
,1.3800000000000001,0.547,0.9808420156461164,0.001983995853513715,0.0,153.73016,0.0,-9.675,81.626,5.551,0,0.25022732647127965,22050
0.0,7.1899999999999995,0.652,0.9503122472188749,0.002661410478578216,0.0,153.67791,0.0,-14.234,93.77,0.0,1993,0.3713025465171209,22050
,2.8,0.0,0.9561919247393634,0.0,0.0,299.72853,0.0,-16.253,173.945,2.252,2006,0.46846255677857396,22050
0.26695518627553855,0.8999999999999999,0.0,1.0000011134599684,0.0,0.0,368.22159,0.0,-5.035,146.01,2.632,0,0.4406098262775343,22050
0.0,2.3240000000000003,0.0,1.0000017316821128,0.0007597057011835042,0.0,179.01669,0.0,-6.595,200.249,0.0,0,0.0,22050
,0.23399999999999999,0.487,0.9052390323385427,0.0047412057362378225,0.0,48.29995,0.0,-30.089,82.799,0.0,0,0.3412658413564567,22050
0.0,3.4549999999999996,0.616,0.9649479512614473,0.0009992716164556237,0.0,304.22159,0.0,-14.809,75.487,1.22,2005,0.33612442515088997,22050
0.26586104921065007,1.885,0.35,0.9999966970283164,0.0,0.0,90.8273,0.0,-11.378,63.641,0.0,0,0.4107435775323873,22050
0.0,0.0,0.584,0.9968391287153069,0.0,0.0,974.99383,0.0,-12.391,126.83,1.828,0,0.4024958799867582,22050
0.5101927314839804,5.841,0.655,0.941442632423237,0.023135617180786897,0.0,157.07383,0.0,-9.514,141.257,1.452,0,0.6941285029590545,22050
,0.6,0.0,0.9742750862243074,0.001507839571676161,0.0,213.55057,0.0,-5.279,123.044,1.416,2004,0.34302617914087985,22050
,4.57,0.554,0.9798247567772249,0.0020140622106554363,0.0,212.00934,0.0,-23.707,101.918,0.0,0,0.3513450770925733,22050
0.0,0.0,0.473,0.9772882663557749,0.00917905543687487,0.0,558.44526,0.0,-10.91,139.286,0.0,0,0.44925387694771113,22050
,0.0,0.25,0.9734868926808992,0.0002390214150881866,0.0,422.55628,0.0,-9.929,102.739,3.0,2002,0.4460715844124553,22050
0.0,3.942,0.429,0.9780930824180928,0.0034355760395659435,0.0,181.62893,0.0,-7.163,102.155,1.492,0,0.38623768283972165,22050
,6.786,0.0,0.9786642917299928,0.0,0.0,206.602,0.0,-11.017,125.1,1.828,0,0.306947608643182,22050
,5.88,0.714,0.9741623875236249,0.0035381353495987315,0.0,158.27546,0.0,-11.446,114.546,4.865,0,0.3315347514153216,22050
,1.1300000000000001,0.0,0.953672640622211,0.003925904545451992,0.0,266.94485,0.0,-6.694,128.407,3.256,2004,0.5457307001135414,22050
0.21508031850922793,5.931,0.0,0.968230763650881,0.001237054191782196,0.0,415.50322,0.0,-7.763,100.017,3.828,2002,0.46087511344909887,22050
0.40987661230731964,1.6260000000000001,0.0,0.8918152308656739,0.0016714638761766577,0.0,123.24526,0.0,-10.844,120.381,3.416,2008,0.347104737832973,22050
0.0,0.21999999999999997,0.0,0.932930901013983,0.0017957442531659736,0.0,143.67302,0.0,-7.217,138.876,0.656,0,0.2928015391228553,22050
,0.52,0.296,0.9697745271820298,0.0016058735353435697,0.0,207.98649,0.0,-8.974,160.67,2.132,1999,0.42685185323555136,22050
0.0,1.0,0.856,0.9572146350402847,0.0,0.0,187.76771,0.0,-2.863,156.202,3.524,2002,0.3103173372383893,22050
0.21508031850922793,5.2379999999999995,0.556,0.9760749202972988,0.0008263315506607347,0.0,248.08444,0.0,-5.927,97.536,2.313,0,0.2984483114383103,22050
0.4454545254934259,0.0,0.696,0.9534433789714252,0.0017785223397514677,0.0,115.82649,0.0,-15.304,171.743,0.0,2001,0.37632596022927123,22050
0.7222890066922197,1.842,0.597,0.9517323196224758,0.004057734436768649,0.0,258.2722,0.0,-7.178,109.993,2.504,1990,0.4349760317895153,22050
0.0,0.61,0.647,0.9780094947872684,0.0014717806337998028,0.0,266.34404,0.0,-6.31,143.267,2.919,1994,0.31178940576016817,22050
,3.465,0.51,0.9837835007068325,0.000322740640445309,0.0,328.4371,0.0,-13.002,143.85,0.0,0,0.4654923562443533,22050
0.652839543316802,1.318,0.678,0.9536551980274489,0.001761085161155842,0.0,235.65016,0.0,-6.322,142.893,0.036,1997,0.5098787078527026,22050
,2.24,0.206,0.9522157855664332,0.0012854112357163943,0.0,142.36689,0.0,-11.669,93.773,0.0,1968,0.4174996449709784,22050
,6.4079999999999995,0.523,0.9436279873428013,0.0,0.0,284.00281,0.0,-13.452,71.952,1.9380000000000002,2001,0.34128872330078414,22050
0.38293509007501925,2.382,0.871,0.9123016021472983,0.016694353379861464,0.0,191.92118,0.0,-10.001,234.334,0.0,2007,0.3670714492885737,22050
,0.656,0.0,0.9813620501492342,0.06875782664367479,0.0,530.70322,0.0,-16.958,152.986,2.508,0,0.400107709799136,22050
,3.4859999999999998,0.591,0.9459961366923658,0.0008170499584966318,0.0,216.63302,0.0,-2.456,130.28,2.288,2002,0.34377247608373934,22050
,4.578,0.525,0.9225730220874103,0.002092090714612708,0.0,153.91302,0.0,-27.749,104.53,0.504,0,0.34751176451577365,22050
0.5227332607801571,4.543,0.596,0.9820537153760599,0.0010370839842925852,0.0,154.27873,0.0,-4.035,178.427,0.0,0,0.5985554118943955,22050
0.6588519378924199,0.066,0.0,0.927766693343591,0.0,0.0,334.75873,0.0,-6.893,166.03,0.0,2005,0.6017297557100237,22050
0.0,1.4369999999999998,0.286,0.9754377708632018,0.000745464044415134,0.0,258.89914,0.0,-5.811,124.998,0.9,2005,0.3543696158071208,22050
